Row,id11614,id11921,id1495,id1500,id1525,id1527,id1541,id1552,id1588,id1604,id16048,id16305,id16309,id16310,id17671,id17703
id11614,1,0.66031746031746,0.942168674698795,0.920547945205479,0.976315789473684,0.907216494845361,0.961456102783726,0.960544217687075,0.889502762430939,0.955752212389381,0.91747572815534,0.944237918215613,0.830188679245283,0.951724137931035,0.89272030651341,0.962686567164179
id11921,0.66031746031746,1,0.73697270471464,0.827232796486091,0.791338582677165,0.795115332428765,0.764,0.704035874439462,0.814526588845655,0.782881002087683,0.737160120845921,0.669950738916256,0.786802030456853,0.627906976744186,0.631016042780749,0.693693693693694
id1495,0.942168674698795,0.73697270471464,1,0.896781354051054,0.919052319842053,0.904809619238477,0.936274509803922,0.920539730134933,0.887115165336374,0.932481751824818,0.876146788990826,0.942028985507246,0.836431226765799,0.902027027027027,0.906716417910448,0.948529411764706
id1500,0.920547945205479,0.827232796486091,0.896781354051054,1,0.926096997690531,0.901425178147268,0.926630434782609,0.921535893155259,0.895805142083897,0.90084388185654,0.883720930232558,0.943089430894309,0.854771784232365,0.915057915057915,0.883620689655172,0.9375
id1525,0.976315789473684,0.791338582677165,0.919052319842053,0.926096997690531,1,0.906315789473684,0.963541666666667,0.957613814756672,0.917067307692308,0.918446601941748,0.9125,0.942748091603053,0.850980392156863,0.942238267148014,0.896,0.984251968503937
id1527,0.907216494845361,0.795115332428765,0.904809619238477,0.901425178147268,0.906315789473684,1,0.915300546448087,0.908646003262643,0.869888475836431,0.911153119092628,0.882793017456359,0.915129151291513,0.859375,0.899280575539568,0.888446215139442,0.893939393939394
id1541,0.961456102783726,0.764,0.936274509803922,0.926630434782609,0.963541666666667,0.915300546448087,1,0.952185792349727,0.918439716312057,0.944915254237288,0.931818181818182,NaN,NaN,NaN,NaN,NaN
id1552,0.960544217687075,0.704035874439462,0.920539730134933,0.921535893155259,0.957613814756672,0.908646003262643,0.952185792349727,1,0.9,0.939393939393939,0.916243654822335,0.942528735632184,0.844621513944223,0.945454545454545,0.891129032258065,0.976
id1588,0.889502762430939,0.814526588845655,0.887115165336374,0.895805142083897,0.917067307692308,0.869888475836431,0.918439716312057,0.9,1,0.935361216730038,0.871052631578947,0.9,0.825892857142857,0.853061224489796,0.844036697247706,0.921875
id1604,0.955752212389381,0.782881002087683,0.932481751824818,0.90084388185654,0.918446601941748,0.911153119092628,0.944915254237288,0.939393939393939,0.935361216730038,1,0.929133858267717,NaN,NaN,NaN,NaN,NaN
id16048,0.91747572815534,0.737160120845921,0.876146788990826,0.883720930232558,0.9125,0.882793017456359,0.931818181818182,0.916243654822335,0.871052631578947,0.929133858267717,1,0.875,0.860377358490566,0.879310344827586,0.815094339622642,0.882352941176471
id16305,0.944237918215613,0.669950738916256,0.942028985507246,0.943089430894309,0.942748091603053,0.915129151291513,NaN,0.942528735632184,0.9,NaN,0.875,1,0.862745098039216,0.904411764705882,0.902439024390244,0.954887218045113
id16309,0.830188679245283,0.786802030456853,0.836431226765799,0.854771784232365,0.850980392156863,0.859375,NaN,0.844621513944223,0.825892857142857,NaN,0.860377358490566,0.862745098039216,1,0.841509433962264,0.810126582278481,0.864
id16310,0.951724137931035,0.627906976744186,0.902027027027027,0.915057915057915,0.942238267148014,0.899280575539568,NaN,0.945454545454545,0.853061224489796,NaN,0.879310344827586,0.904411764705882,0.841509433962264,1,0.85171102661597,0.93984962406015
id17671,0.89272030651341,0.631016042780749,0.906716417910448,0.883620689655172,0.896,0.888446215139442,NaN,0.891129032258065,0.844036697247706,NaN,0.815094339622642,0.902439024390244,0.810126582278481,0.85171102661597,1,0.89908256880734
id17703,0.962686567164179,0.693693693693694,0.948529411764706,0.9375,0.984251968503937,0.893939393939394,NaN,0.976,0.921875,NaN,0.882352941176471,0.954887218045113,0.864,0.93984962406015,0.89908256880734,1
